 ,adjustment_method,empirical_fdr,num_rejections,empirical_power,testing_method,nonnull_type,regime_id,repetition_id,trial_id
475,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,18,118
476, BH , 0,0,0 , simes,self,1,19,119
477,Bonferroni,0,0,0 , simes,self,1,19,119
478,BH,0,0,0 , hypergeometric.ga,comp,1,19,119
479,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,19,119
480, BH , 0,0,0 , simes,self,1,20,120
481,Bonferroni,0,0,0 , simes,self,1,20,120
482,BH,0,0,0 , hypergeometric.ga,comp,1,20,120
483,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,20,120
484, BH , 0,0,0 , simes,self,1,21,121
485,Bonferroni,0,0,0 , simes,self,1,21,121
486,BH,0,0,0 , hypergeometric.ga,comp,1,21,121
487,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,21,121
488, BH , 0,3,0.1875 , simes,self,1,22,122
489,Bonferroni,0,0,0 , simes,self,1,22,122
490,BH,0,0,0 , hypergeometric.ga,comp,1,22,122
491,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,22,122
492, BH , 0,0,0 , simes,self,1,23,123
493,Bonferroni,0,0,0 , simes,self,1,23,123
494,BH,0,0,0 , hypergeometric.ga,comp,1,23,123
495,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,23,123
496, BH , 0,1,0.0625 , simes,self,1,24,124
497,Bonferroni,0,1,0.0625 , simes,self,1,24,124
498,BH,0,0,0 , hypergeometric.ga,comp,1,24,124
499,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,24,124
500, BH , 0,1,0.0625 , simes,self,1,25,125
501,Bonferroni,0,1,0.0625 , simes,self,1,25,125
502,BH,0,0,0 , hypergeometric.ga,comp,1,25,125
503,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,25,125
504, BH , 0,0,0 , simes,self,1,26,126
505,Bonferroni,0,0,0 , simes,self,1,26,126
506,BH,0,0,0 , hypergeometric.ga,comp,1,26,126
507,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,26,126
508, BH , 0,0,0 , simes,self,1,27,127
509,Bonferroni,0,0,0 , simes,self,1,27,127
510,BH,0,0,0 , hypergeometric.ga,comp,1,27,127
511,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,27,127
512, BH , 0,0,0 , simes,self,1,28,128
513,Bonferroni,0,0,0 , simes,self,1,28,128
514,BH,0,0,0 , hypergeometric.ga,comp,1,28,128
515,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,28,128
516, BH , 0,0,0 , simes,self,1,29,129
517,Bonferroni,0,0,0 , simes,self,1,29,129
518,BH,0,0,0 , hypergeometric.ga,comp,1,29,129
519,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,29,129
520, BH , 0,1,0.0625 , simes,self,1,30,130
521,Bonferroni,0,1,0.0625 , simes,self,1,30,130
522,BH,0,0,0 , hypergeometric.ga,comp,1,30,130
523,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,30,130
524, BH , 0,0,0 , simes,self,1,31,131
525,Bonferroni,0,0,0 , simes,self,1,31,131
526,BH,0,0,0 , hypergeometric.ga,comp,1,31,131
527,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,31,131
528, BH , 0.2,5,0.25 , simes,self,1,32,132
529,Bonferroni,0,1,0.0625 , simes,self,1,32,132
530,BH,0,0,0 , hypergeometric.ga,comp,1,32,132
531,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,32,132
532, BH , 0,0,0 , simes,self,1,33,133
533,Bonferroni,0,0,0 , simes,self,1,33,133
534,BH,0,0,0 , hypergeometric.ga,comp,1,33,133
535,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,33,133
536, BH , 1,2,0 , simes,self,1,34,134
537,Bonferroni,1,2,0 , simes,self,1,34,134
538,BH,0,0,0 , hypergeometric.ga,comp,1,34,134
539,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,34,134
540, BH , 0,1,0.0625 , simes,self,1,35,135
541,Bonferroni,0,1,0.0625 , simes,self,1,35,135
542,BH,0,0,0 , hypergeometric.ga,comp,1,35,135
543,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,35,135
544, BH , 0,0,0 , simes,self,1,36,136
545,Bonferroni,0,0,0 , simes,self,1,36,136
546,BH,0,0,0 , hypergeometric.ga,comp,1,36,136
547,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,36,136
548, BH , 0,0,0 , simes,self,1,37,137
549,Bonferroni,0,0,0 , simes,self,1,37,137
550,BH,0,0,0 , hypergeometric.ga,comp,1,37,137
551,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,37,137
552, BH , 0,1,0.0625 , simes,self,1,38,138
553,Bonferroni,0,1,0.0625 , simes,self,1,38,138
554,BH,0,0,0 , hypergeometric.ga,comp,1,38,138
555,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,38,138
556, BH , 0,0,0 , simes,self,1,39,139
557,Bonferroni,0,0,0 , simes,self,1,39,139
558,BH,0,0,0 , hypergeometric.ga,comp,1,39,139
559,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,39,139
560, BH , 0,0,0 , simes,self,1,40,140
561,Bonferroni,0,0,0 , simes,self,1,40,140
562,BH,0,0,0 , hypergeometric.ga,comp,1,40,140
563,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,40,140
564, BH , 0.428571,7,0.25 , simes,self,1,41,141
565,Bonferroni,0,4,0.25 , simes,self,1,41,141
566,BH,0,0,0 , hypergeometric.ga,comp,1,41,141
567,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,41,141
568, BH , 0,0,0 , simes,self,1,42,142
569,Bonferroni,0,0,0 , simes,self,1,42,142
570,BH,0,0,0 , hypergeometric.ga,comp,1,42,142
571,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,42,142
572, BH , 0,1,0.0625 , simes,self,1,43,143
573,Bonferroni,0,1,0.0625 , simes,self,1,43,143
574,BH,0,0,0 , hypergeometric.ga,comp,1,43,143
575,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,43,143
576, BH , 0,0,0 , simes,self,1,44,144
577,Bonferroni,0,0,0 , simes,self,1,44,144
578,BH,0,0,0 , hypergeometric.ga,comp,1,44,144
579,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,44,144
580, BH , 0,2,0.125 , simes,self,1,45,145
581,Bonferroni,0,2,0.125 , simes,self,1,45,145
582,BH,0,0,0 , hypergeometric.ga,comp,1,45,145
583,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,45,145
584, BH , 0,0,0 , simes,self,1,46,146
585,Bonferroni,0,0,0 , simes,self,1,46,146
586,BH,0,0,0 , hypergeometric.ga,comp,1,46,146
587,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,46,146
588, BH , 0,0,0 , simes,self,1,47,147
589,Bonferroni,0,0,0 , simes,self,1,47,147
590,BH,0,0,0 , hypergeometric.ga,comp,1,47,147
591,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,47,147
592, BH , 0,0,0 , simes,self,1,48,148
593,Bonferroni,0,0,0 , simes,self,1,48,148
594,BH,0,0,0 , hypergeometric.ga,comp,1,48,148
595,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,48,148
596, BH , 0,0,0 , simes,self,1,49,149
597,Bonferroni,0,0,0 , simes,self,1,49,149
598,BH,0,0,0 , hypergeometric.ga,comp,1,49,149
599,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,49,149
600, BH , 0,0,0 , simes,self,1,50,150
601,Bonferroni,0,0,0 , simes,self,1,50,150
602,BH,0,0,0 , hypergeometric.ga,comp,1,50,150
603,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,50,150
604, BH , 0,0,0 , simes,self,1,51,151
605,Bonferroni,0,0,0 , simes,self,1,51,151
606,BH,0,0,0 , hypergeometric.ga,comp,1,51,151
607,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,51,151
608, BH , 0,0,0 , simes,self,1,52,152
609,Bonferroni,0,0,0 , simes,self,1,52,152
610,BH,0,0,0 , hypergeometric.ga,comp,1,52,152
611,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,52,152
612, BH , 0,0,0 , simes,self,1,53,153
613,Bonferroni,0,0,0 , simes,self,1,53,153
614,BH,0,0,0 , hypergeometric.ga,comp,1,53,153
615,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,53,153
616, BH , 0,0,0 , simes,self,1,54,154
617,Bonferroni,0,0,0 , simes,self,1,54,154
618,BH,0,0,0 , hypergeometric.ga,comp,1,54,154
619,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,54,154
620, BH , 0,7,0.4375 , simes,self,1,55,155
621,Bonferroni,0,3,0.1875 , simes,self,1,55,155
622,BH,0,0,0 , hypergeometric.ga,comp,1,55,155
623,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,55,155
624, BH , 0,7,0.4375 , simes,self,1,56,156
625,Bonferroni,0,3,0.1875 , simes,self,1,56,156
626,BH,0,0,0 , hypergeometric.ga,comp,1,56,156
627,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,56,156
628, BH , 0,0,0 , simes,self,1,57,157
629,Bonferroni,0,0,0 , simes,self,1,57,157
630,BH,0,0,0 , hypergeometric.ga,comp,1,57,157
631,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,57,157
632, BH , 0,2,0.125 , simes,self,1,58,158
633,Bonferroni,0,2,0.125 , simes,self,1,58,158
634,BH,0,0,0 , hypergeometric.ga,comp,1,58,158
635,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,58,158
636, BH , 0,0,0 , simes,self,1,59,159
637,Bonferroni,0,0,0 , simes,self,1,59,159
638,BH,0,0,0 , hypergeometric.ga,comp,1,59,159
639,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,59,159
640, BH , 0,0,0 , simes,self,1,60,160
641,Bonferroni,0,0,0 , simes,self,1,60,160
642,BH,0,0,0 , hypergeometric.ga,comp,1,60,160
643,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,60,160
644, BH , 0,0,0 , simes,self,1,61,161
645,Bonferroni,0,0,0 , simes,self,1,61,161
646,BH,0,0,0 , hypergeometric.ga,comp,1,61,161
647,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,61,161
648, BH , 0,3,0.1875 , simes,self,1,62,162
649,Bonferroni,0,1,0.0625 , simes,self,1,62,162
650,BH,0,0,0 , hypergeometric.ga,comp,1,62,162
651,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,62,162
652, BH , 1,2,0 , simes,self,1,63,163
653,Bonferroni,0,0,0 , simes,self,1,63,163
654,BH,0,0,0 , hypergeometric.ga,comp,1,63,163
655,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,63,163
656, BH , 0,0,0 , simes,self,1,64,164
657,Bonferroni,0,0,0 , simes,self,1,64,164
658,BH,0,0,0 , hypergeometric.ga,comp,1,64,164
659,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,64,164
660, BH , 0,0,0 , simes,self,1,65,165
661,Bonferroni,0,0,0 , simes,self,1,65,165
662,BH,0,0,0 , hypergeometric.ga,comp,1,65,165
663,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,65,165
664, BH , 0,0,0 , simes,self,1,66,166
665,Bonferroni,0,0,0 , simes,self,1,66,166
666,BH,0,0,0 , hypergeometric.ga,comp,1,66,166
667,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,66,166
668, BH , 0,2,0.125 , simes,self,1,67,167
669,Bonferroni,0,2,0.125 , simes,self,1,67,167
670,BH,0,0,0 , hypergeometric.ga,comp,1,67,167
671,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,67,167
672, BH , 0.5,2,0.0625 , simes,self,1,68,168
673,Bonferroni,0,1,0.0625 , simes,self,1,68,168
674,BH,0,0,0 , hypergeometric.ga,comp,1,68,168
675,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,68,168
676, BH , 0,0,0 , simes,self,1,69,169
677,Bonferroni,0,0,0 , simes,self,1,69,169
678,BH,0,0,0 , hypergeometric.ga,comp,1,69,169
679,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,69,169
680, BH , 0,0,0 , simes,self,1,70,170
681,Bonferroni,0,0,0 , simes,self,1,70,170
682,BH,0,0,0 , hypergeometric.ga,comp,1,70,170
683,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,70,170
684, BH , 0,0,0 , simes,self,1,71,171
685,Bonferroni,0,0,0 , simes,self,1,71,171
686,BH,0,0,0 , hypergeometric.ga,comp,1,71,171
687,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,71,171
688, BH , 0,0,0 , simes,self,1,72,172
689,Bonferroni,0,0,0 , simes,self,1,72,172
690,BH,0,0,0 , hypergeometric.ga,comp,1,72,172
691,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,72,172
692, BH , 0,0,0 , simes,self,1,73,173
693,Bonferroni,0,0,0 , simes,self,1,73,173
694,BH,0,0,0 , hypergeometric.ga,comp,1,73,173
695,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,73,173
696, BH , 0,1,0.0625 , simes,self,1,74,174
697,Bonferroni,0,1,0.0625 , simes,self,1,74,174
698,BH,0,0,0 , hypergeometric.ga,comp,1,74,174
699,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,74,174
700, BH , 0,0,0 , simes,self,1,75,175
701,Bonferroni,0,0,0 , simes,self,1,75,175
702,BH,0,0,0 , hypergeometric.ga,comp,1,75,175
703,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,75,175
704, BH , 0,0,0 , simes,self,1,76,176
705,Bonferroni,0,0,0 , simes,self,1,76,176
706,BH,0,0,0 , hypergeometric.ga,comp,1,76,176
707,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,76,176
708, BH , 0,1,0.0625 , simes,self,1,77,177
709,Bonferroni,0,1,0.0625 , simes,self,1,77,177
710,BH,0,0,0 , hypergeometric.ga,comp,1,77,177
711,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,77,177
712, BH , 0,0,0 , simes,self,1,78,178
713,Bonferroni,0,0,0 , simes,self,1,78,178
714,BH,0,0,0 , hypergeometric.ga,comp,1,78,178
715,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,78,178
716, BH , 0,0,0 , simes,self,1,79,179
717,Bonferroni,0,0,0 , simes,self,1,79,179
718,BH,0,0,0 , hypergeometric.ga,comp,1,79,179
719,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,79,179
720, BH , 0,4,0.25 , simes,self,1,80,180
721,Bonferroni,0,1,0.0625 , simes,self,1,80,180
722,BH,0,0,0 , hypergeometric.ga,comp,1,80,180
723,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,80,180
724, BH , 0,0,0 , simes,self,1,81,181
725,Bonferroni,0,0,0 , simes,self,1,81,181
726,BH,0,0,0 , hypergeometric.ga,comp,1,81,181
727,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,81,181
728, BH , 0,0,0 , simes,self,1,82,182
729,Bonferroni,0,0,0 , simes,self,1,82,182
730,BH,0,0,0 , hypergeometric.ga,comp,1,82,182
731,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,82,182
732, BH , 0,0,0 , simes,self,1,83,183
733,Bonferroni,0,0,0 , simes,self,1,83,183
734,BH,0,0,0 , hypergeometric.ga,comp,1,83,183
735,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,83,183
736, BH , 0,0,0 , simes,self,1,84,184
737,Bonferroni,0,0,0 , simes,self,1,84,184
738,BH,0,0,0 , hypergeometric.ga,comp,1,84,184
739,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,84,184
740, BH , 0,1,0.0625 , simes,self,1,85,185
741,Bonferroni,0,1,0.0625 , simes,self,1,85,185
742,BH,0,0,0 , hypergeometric.ga,comp,1,85,185
743,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,85,185
744, BH , 0,0,0 , simes,self,1,86,186
745,Bonferroni,0,0,0 , simes,self,1,86,186
746,BH,0,0,0 , hypergeometric.ga,comp,1,86,186
747,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,86,186
748, BH , 0,0,0 , simes,self,1,87,187
749,Bonferroni,0,0,0 , simes,self,1,87,187
750,BH,0,0,0 , hypergeometric.ga,comp,1,87,187
751,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,87,187
752, BH , 0,0,0 , simes,self,1,88,188
753,Bonferroni,0,0,0 , simes,self,1,88,188
754,BH,0,0,0 , hypergeometric.ga,comp,1,88,188
755,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,88,188
756, BH , 0,0,0 , simes,self,1,89,189
757,Bonferroni,0,0,0 , simes,self,1,89,189
758,BH,0,0,0 , hypergeometric.ga,comp,1,89,189
759,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,89,189
760, BH , 0,0,0 , simes,self,1,90,190
761,Bonferroni,0,0,0 , simes,self,1,90,190
762,BH,0,0,0 , hypergeometric.ga,comp,1,90,190
763,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,90,190
764, BH , 0,0,0 , simes,self,1,91,191
765,Bonferroni,0,0,0 , simes,self,1,91,191
766,BH,0,0,0 , hypergeometric.ga,comp,1,91,191
767,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,91,191
768, BH , 0,0,0 , simes,self,1,92,192
769,Bonferroni,0,0,0 , simes,self,1,92,192
770,BH,0,0,0 , hypergeometric.ga,comp,1,92,192
771,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,92,192
772, BH , 0,0,0 , simes,self,1,93,193
773,Bonferroni,0,0,0 , simes,self,1,93,193
774,BH,0,0,0 , hypergeometric.ga,comp,1,93,193
775,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,93,193
776, BH , 0,1,0.0625 , simes,self,1,94,194
777,Bonferroni,0,1,0.0625 , simes,self,1,94,194
778,BH,0,0,0 , hypergeometric.ga,comp,1,94,194
779,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,94,194
780, BH , 1,2,0 , simes,self,1,95,195
781,Bonferroni,1,1,0 , simes,self,1,95,195
782,BH,0,0,0 , hypergeometric.ga,comp,1,95,195
783,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,95,195
784, BH , 0,0,0 , simes,self,1,96,196
785,Bonferroni,0,0,0 , simes,self,1,96,196
786,BH,0,0,0 , hypergeometric.ga,comp,1,96,196
787,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,96,196
788, BH , 0.5,2,0.0625 , simes,self,1,97,197
789,Bonferroni,0.5,2,0.0625 , simes,self,1,97,197
790,BH,0,0,0 , hypergeometric.ga,comp,1,97,197
791,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,97,197
792, BH , 0,0,0 , simes,self,1,98,198
793,Bonferroni,0,0,0 , simes,self,1,98,198
794,BH,0,0,0 , hypergeometric.ga,comp,1,98,198
795,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,98,198
796, BH , 0.25,4,0.1875 , simes,self,1,99,199
797,Bonferroni,0,3,0.1875 , simes,self,1,99,199
798,BH,0,0,0 , hypergeometric.ga,comp,1,99,199
799,Bonferroni,0,0,0 , hypergeometric.ga,comp,1,99,199
800, BH , 0,1,0.0625 , simes,self,2,0,200
801,Bonferroni,0,1,0.0625 , simes,self,2,0,200
802,BH,0,0,0 , hypergeometric.ga,comp,2,0,200
803,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,0,200
804, BH , 0,2,0.125 , simes,self,2,1,201
805,Bonferroni,0,2,0.125 , simes,self,2,1,201
806,BH,0,0,0 , hypergeometric.ga,comp,2,1,201
807,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,1,201
808, BH , 0,1,0.0625 , simes,self,2,2,202
809,Bonferroni,0,1,0.0625 , simes,self,2,2,202
810,BH,0,0,0 , hypergeometric.ga,comp,2,2,202
811,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,2,202
812, BH , 0,0,0 , simes,self,2,3,203
813,Bonferroni,0,0,0 , simes,self,2,3,203
814,BH,0,0,0 , hypergeometric.ga,comp,2,3,203
815,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,3,203
816, BH , 0,0,0 , simes,self,2,4,204
817,Bonferroni,0,0,0 , simes,self,2,4,204
818,BH,0,0,0 , hypergeometric.ga,comp,2,4,204
819,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,4,204
820, BH , 0,4,0.25 , simes,self,2,5,205
821,Bonferroni,0,2,0.125 , simes,self,2,5,205
822,BH,0,0,0 , hypergeometric.ga,comp,2,5,205
823,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,5,205
824, BH , 0,0,0 , simes,self,2,6,206
825,Bonferroni,0,0,0 , simes,self,2,6,206
826,BH,0,0,0 , hypergeometric.ga,comp,2,6,206
827,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,6,206
828, BH , 0,0,0 , simes,self,2,7,207
829,Bonferroni,0,0,0 , simes,self,2,7,207
830,BH,0,0,0 , hypergeometric.ga,comp,2,7,207
831,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,7,207
832, BH , 0,0,0 , simes,self,2,8,208
833,Bonferroni,0,0,0 , simes,self,2,8,208
834,BH,0,0,0 , hypergeometric.ga,comp,2,8,208
835,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,8,208
836, BH , 0,0,0 , simes,self,2,9,209
837,Bonferroni,0,0,0 , simes,self,2,9,209
838,BH,0,0,0 , hypergeometric.ga,comp,2,9,209
839,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,9,209
840, BH , 0,0,0 , simes,self,2,10,210
841,Bonferroni,0,0,0 , simes,self,2,10,210
842,BH,0,0,0 , hypergeometric.ga,comp,2,10,210
843,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,10,210
844, BH , 1,1,0 , simes,self,2,11,211
845,Bonferroni,1,1,0 , simes,self,2,11,211
846,BH,0,0,0 , hypergeometric.ga,comp,2,11,211
847,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,11,211
848, BH , 0.4,10,0.375 , simes,self,2,12,212
849,Bonferroni,0,0,0 , simes,self,2,12,212
850,BH,0,0,0 , hypergeometric.ga,comp,2,12,212
851,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,12,212
852, BH , 0,0,0 , simes,self,2,13,213
853,Bonferroni,0,0,0 , simes,self,2,13,213
854,BH,0,0,0 , hypergeometric.ga,comp,2,13,213
855,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,13,213
856, BH , 0,0,0 , simes,self,2,14,214
857,Bonferroni,0,0,0 , simes,self,2,14,214
858,BH,0,0,0 , hypergeometric.ga,comp,2,14,214
859,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,14,214
860, BH , 0.5,6,0.1875 , simes,self,2,15,215
861,Bonferroni,0,1,0.0625 , simes,self,2,15,215
862,BH,0,0,0 , hypergeometric.ga,comp,2,15,215
863,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,15,215
864, BH , 0,0,0 , simes,self,2,16,216
865,Bonferroni,0,0,0 , simes,self,2,16,216
866,BH,0,0,0 , hypergeometric.ga,comp,2,16,216
867,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,16,216
868, BH , 0,0,0 , simes,self,2,17,217
869,Bonferroni,0,0,0 , simes,self,2,17,217
870,BH,0,0,0 , hypergeometric.ga,comp,2,17,217
871,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,17,217
872, BH , 0.2,5,0.25 , simes,self,2,18,218
873,Bonferroni,0,2,0.125 , simes,self,2,18,218
874,BH,0,0,0 , hypergeometric.ga,comp,2,18,218
875,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,18,218
876, BH , 0,0,0 , simes,self,2,19,219
877,Bonferroni,0,0,0 , simes,self,2,19,219
878,BH,0,0,0 , hypergeometric.ga,comp,2,19,219
879,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,19,219
880, BH , 0,0,0 , simes,self,2,20,220
881,Bonferroni,0,0,0 , simes,self,2,20,220
882,BH,0,0,0 , hypergeometric.ga,comp,2,20,220
883,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,20,220
884, BH , 0,0,0 , simes,self,2,21,221
885,Bonferroni,0,0,0 , simes,self,2,21,221
886,BH,0,0,0 , hypergeometric.ga,comp,2,21,221
887,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,21,221
888, BH , 0,0,0 , simes,self,2,22,222
889,Bonferroni,0,0,0 , simes,self,2,22,222
890,BH,0,0,0 , hypergeometric.ga,comp,2,22,222
891,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,22,222
892, BH , 0,0,0 , simes,self,2,23,223
893,Bonferroni,0,0,0 , simes,self,2,23,223
894,BH,0,0,0 , hypergeometric.ga,comp,2,23,223
895,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,23,223
896, BH , 0,0,0 , simes,self,2,24,224
897,Bonferroni,0,0,0 , simes,self,2,24,224
898,BH,0,0,0 , hypergeometric.ga,comp,2,24,224
899,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,24,224
900, BH , 0,2,0.125 , simes,self,2,25,225
901,Bonferroni,0,1,0.0625 , simes,self,2,25,225
902,BH,0,0,0 , hypergeometric.ga,comp,2,25,225
903,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,25,225
904, BH , 0,0,0 , simes,self,2,26,226
905,Bonferroni,0,0,0 , simes,self,2,26,226
906,BH,0,0,0 , hypergeometric.ga,comp,2,26,226
907,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,26,226
908, BH , 0,0,0 , simes,self,2,27,227
909,Bonferroni,0,0,0 , simes,self,2,27,227
910,BH,0,0,0 , hypergeometric.ga,comp,2,27,227
911,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,27,227
912, BH , 0.5,2,0.0625 , simes,self,2,28,228
913,Bonferroni,0,1,0.0625 , simes,self,2,28,228
914,BH,0,0,0 , hypergeometric.ga,comp,2,28,228
915,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,28,228
916, BH , 0.333333,6,0.25 , simes,self,2,29,229
917,Bonferroni,0.5,2,0.0625 , simes,self,2,29,229
918,BH,0,0,0 , hypergeometric.ga,comp,2,29,229
919,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,29,229
920, BH , 0,2,0.125 , simes,self,2,30,230
921,Bonferroni,0,1,0.0625 , simes,self,2,30,230
922,BH,0,0,0 , hypergeometric.ga,comp,2,30,230
923,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,30,230
924, BH , 0,2,0.125 , simes,self,2,31,231
925,Bonferroni,0,1,0.0625 , simes,self,2,31,231
926,BH,0,0,0 , hypergeometric.ga,comp,2,31,231
927,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,31,231
928, BH , 0,2,0.125 , simes,self,2,32,232
929,Bonferroni,0,0,0 , simes,self,2,32,232
930,BH,0,0,0 , hypergeometric.ga,comp,2,32,232
931,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,32,232
932, BH , 0,0,0 , simes,self,2,33,233
933,Bonferroni,0,0,0 , simes,self,2,33,233
934,BH,0,0,0 , hypergeometric.ga,comp,2,33,233
935,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,33,233
936, BH , 0,4,0.25 , simes,self,2,34,234
937,Bonferroni,0,3,0.1875 , simes,self,2,34,234
938,BH,0,0,0 , hypergeometric.ga,comp,2,34,234
939,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,34,234
940, BH , 0,0,0 , simes,self,2,35,235
941,Bonferroni,0,0,0 , simes,self,2,35,235
942,BH,0,0,0 , hypergeometric.ga,comp,2,35,235
943,Bonferroni,0,0,0 , hypergeometric.ga,comp,2,35,235
